RegionId,ZipCode,State,City,County,Latitude,Longitude,Latest_ZHVI
65291,17980,PA,Tower City,Schuylkill County,40.518691,-76.644544,125337.1547
65292,17981,PA,Tremont,Schuylkill County,40.634118,-76.389387,77329.54697
65294,17983,PA,Valley View,Schuylkill County,40.642622,-76.547166,171881.3145
65295,17985,PA,Zion Grove,Columbia County,40.912303,-76.216648,185820.9022
65300,18011,PA,Alburtis,Berks County,40.477974,-75.646129,317638.9566
65302,18013,PA,Bangor,Northampton County,40.848762,-75.177293,272276.3992
65303,18014,PA,Bath,Northampton County,40.764431,-75.409221,324536.4377
65304,18015,PA,Bethlehem,Northampton County,40.585869,-75.367239,244795.4654
65306,18017,PA,Bethlehem,Northampton County,40.659951,-75.387306,336813.4413
65307,18018,PA,Bethlehem,Lehigh County,40.627594,-75.395584,263546.28
65308,18020,PA,Bethlehem,Northampton County,40.672385,-75.327459,372518.285
65310,18030,PA,Bowmanstown,Carbon County,40.802263,-75.66372,209808.8431
65311,18031,PA,Breinigsville,Lehigh County,40.552084,-75.648674,433873.5975
65312,18032,PA,Catasauqua,Lehigh County,40.656191,-75.467788,243225.43
65313,18034,PA,Center Valley,Lehigh County,40.546353,-75.415278,493026.4731
65314,18035,PA,Cherryville,Northampton County,40.745323,-75.538544,386498.2101
65315,18036,PA,Coopersburg,Lehigh County,40.509151,-75.38594,434843.8684
65316,18037,PA,Whitehall,Lehigh County,40.683103,-75.54801,305236.1775
65317,18038,PA,Danielsville,Northampton County,40.794881,-75.486087,321199.4496
65319,18040,PA,Easton,Northampton County,40.746007,-75.225665,387750.7461
65320,18041,PA,East Greenville,Montgomery County,40.42046,-75.509926,317004.843
65321,18042,PA,Easton,Northampton County,40.654176,-75.223124,226123.401
65324,18045,PA,Easton,Northampton County,40.69345,-75.272796,355167.4124
65326,18049,PA,Emmaus,Lehigh County,40.515732,-75.48929,336889.4498
65328,18051,PA,Fogelsville,Lehigh County,40.595607,-75.666926,469301.1655
65329,18052,PA,Whitehall,Lehigh County,40.657428,-75.504255,296052.6252
65330,18053,PA,Germansville,Lehigh County,40.71923,-75.704117,352279.5454
65331,18054,PA,Pennsburg,Montgomery County,40.352369,-75.438736,433765.5152
65332,18055,PA,Hellertown,Northampton County,40.591583,-75.304353,317776.0843
65333,18056,PA,Hereford,Berks County,40.450942,-75.550389,226639.4907
65334,18058,PA,Kunkletown,Monroe County,40.888739,-75.49429,271955.4399
65335,18059,PA,Laurys Station,Lehigh County,40.723506,-75.543081,445815.8638
65337,18062,PA,Macungie,Lehigh County,40.503935,-75.58518,410712.5552
65338,18063,PA,Martins Creek,Northampton County,40.782599,-75.167151,258618.3845
65339,18064,PA,Nazareth,Northampton County,40.757008,-75.315964,381448.0084
65341,18066,PA,New Tripoli,Lehigh County,40.664462,-75.7401,402813.5823
65342,18067,PA,Northampton,Northampton County,40.715038,-75.474675,298080.5551
65344,18069,PA,Orefield,Lehigh County,40.625289,-75.615125,469386.667
65345,18070,PA,Palm,Montgomery County,40.434866,-75.535617,342374.5604
65346,18071,PA,Palmerton,Carbon County,40.834214,-75.555278,241310.1806
65347,18072,PA,Pen Argyl,Northampton County,40.84414,-75.259135,259469.6386
65348,18073,PA,Pennsburg,Montgomery County,40.386499,-75.47443,375280.2229
65349,18074,PA,Perkiomenville,Montgomery County,40.316737,-75.515686,406971.3682
65350,18076,PA,Red Hill,Montgomery County,40.374803,-75.48079,317417.5213
65351,18077,PA,Riegelsville,Bucks County,40.570065,-75.237114,443417.0667
65352,18078,PA,Schnecksville,Lehigh County,40.673304,-75.620717,438256.928
65353,18079,PA,Slatedale,Lehigh County,40.743873,-75.658519,209724.4916
65354,18080,PA,Slatington,Lehigh County,40.735856,-75.635308,293233.7422
65356,18083,PA,Stockertown,Northampton County,40.754952,-75.267086,293943.8477
65358,18085,PA,Tatamy,Northampton County,40.741232,-75.254887,295147.8324
65360,18087,PA,Trexlertown,Lehigh County,40.55683,-75.593654,307423.2181
65361,18088,PA,Walnutport,Northampton County,40.765692,-75.557509,300123.0747
65362,18091,PA,Wind Gap,Northampton County,40.831388,-75.319795,315236.1876
65363,18092,PA,Zionsville,Lehigh County,40.469697,-75.51314,436622.1237
65366,18101,PA,Allentown,Lehigh County,40.602658,-75.469236,155269.3168
65367,18102,PA,Allentown,Lehigh County,40.608473,-75.476275,180378.5921
65368,18103,PA,Allentown,Lehigh County,40.570308,-75.488926,270004.7621
65369,18104,PA,Allentown,Lehigh County,40.611658,-75.546853,343399.676
65371,18106,PA,Allentown,Lehigh County,40.56471,-75.568758,410611.2622
65372,18109,PA,Allentown,Lehigh County,40.636938,-75.439893,234053.1436
65375,18201,PA,Hazleton,Luzerne County,40.949038,-75.955638,166126.8622
65376,18202,PA,West Hazleton,Luzerne County,40.954433,-76.045987,213606.4346
65377,18210,PA,Albrightsville,Carbon County,41.004434,-75.576536,252515.7194
65378,18211,PA,Andreas,Schuylkill County,40.74408,-75.830406,280254.88
65380,18214,PA,Barnesville,Schuylkill County,40.800254,-76.084215,187407.0363
65381,18216,PA,Beaver Meadows,Carbon County,40.941496,-75.892858,157414.0874
65382,18218,PA,Coaldale,Schuylkill County,40.81974,-75.916102,69789.67111
65383,18219,PA,Conyngham,Luzerne County,40.990787,-76.057456,228147.9086
65386,18222,PA,Drums,Luzerne County,41.035227,-76.003468,253660.9052
65388,18224,PA,Freeland,Luzerne County,41.026275,-75.873263,127506.5968
65390,18229,PA,Jim Thorpe,Carbon County,40.931094,-75.673779,260196.1288
65393,18232,PA,Lansford,Carbon County,40.833033,-75.884397,78161.69395
65395,18235,PA,Lehighton,Carbon County,40.829796,-75.69786,248387.1533
65396,18237,PA,McAdoo,Schuylkill County,40.886531,-75.979617,131106.8363
65398,18240,PA,Nesquehoning,Carbon County,40.864677,-75.872265,186960.7235
65399,18241,PA,Nuremberg,Luzerne County,40.951524,-76.130802,109268.795
65406,18249,PA,Sugarloaf,Luzerne County,40.987794,-76.116117,268816.9842
65407,18250,PA,Summit Hill,Carbon County,40.824963,-75.846201,131990.9258
65409,18252,PA,Tamaqua,Schuylkill County,40.766995,-75.974097,120249.5595
65410,18254,PA,Tresckow,Carbon County,40.915913,-75.965651,162387.3973
65411,18255,PA,Weatherly,Carbon County,40.933491,-75.829695,199310.3943
65413,18301,PA,East Stroudsburg,Monroe County,41.042703,-75.175581,296794.8817
399552,18302,PA,East Stroudsburg,Monroe County,41.09655,-75.111107,269456.3765
65415,18321,PA,Bartonsville,Monroe County,41.02575,-75.28331,266370.1671
65416,18322,PA,Brodheadsville,Monroe County,40.918523,-75.393279,319776.2403
65417,18323,PA,Canadensis,Monroe County,41.196579,-75.273469,468325.8186
65418,18324,PA,Bushkill,Pike County,41.158143,-75.000689,237911.3226
65419,18325,PA,Canadensis,Monroe County,41.204726,-75.225359,302217.7049
65420,18326,PA,Cresco,Monroe County,41.167313,-75.25302,267251.0099
65421,18327,PA,Delaware Water Gap,Monroe County,40.967874,-75.133837,288172.7555
65422,18328,PA,Dingmans Ferry,Pike County,41.228522,-74.973952,241997.2643
65423,18330,PA,Effort,Monroe County,40.968776,-75.449217,289847.5329
65424,18331,PA,Gilbert,Monroe County,40.909936,-75.443831,282780.2708
65425,18332,PA,Henryville,Monroe County,41.094747,-75.261341,289897.4878
65426,18333,PA,Kresgeville,Monroe County,40.906085,-75.490084,278832.896
65427,18334,PA,Long Pond,Monroe County,41.054954,-75.431784,300557.9813
65429,18336,PA,Matamoras,Pike County,41.374716,-74.742761,275456.7635
65430,18337,PA,Milford,Pike County,41.32911,-74.871787,317119.3683
65434,18343,PA,Mount Bethel,Northampton County,40.898529,-75.110092,308238.0419
65435,18344,PA,Mount Pocono,Monroe County,41.122901,-75.343996,272291.7817
65436,18346,PA,Pocono Summit,Monroe County,41.142754,-75.421191,240962.9266
65437,18347,PA,Pocono Lake,Monroe County,41.138882,-75.560229,261769.9499
65440,18350,PA,Pocono Pines,Monroe County,41.123825,-75.466143,453655.6349
65443,18353,PA,Saylorsburg,Monroe County,40.89534,-75.357668,312063.7834
65444,18354,PA,Sciota,Monroe County,40.922603,-75.322095,309084.7005
65445,18355,PA,Scotrun,Monroe County,41.076955,-75.362899,278483.2959
65448,18360,PA,Stroudsburg,Monroe County,40.967382,-75.287972,322020.0535
65449,18370,PA,Swiftwater,Monroe County,41.092408,-75.339537,317884.8278
65450,18371,PA,Bushkill,Pike County,41.149966,-75.044755,284183.3823
65451,18372,PA,Tannersville,Monroe County,41.044022,-75.33635,335434.3784
65453,18403,PA,Archbald,Lackawanna County,41.509701,-75.535045,217469.7247
65454,18405,PA,Beach Lake,Wayne County,41.599606,-75.103881,264994.187
65455,18407,PA,Carbondale,Lackawanna County,41.591754,-75.534793,151288.3424
65457,18411,PA,Clarks Summit,Lackawanna County,41.454492,-75.744541,301530.7587
65459,18414,PA,Dalton,Lackawanna County,41.541072,-75.741068,282061.0312
65460,18415,PA,Damascus,Wayne County,41.74353,-75.124268,313155.0922
65462,18417,PA,Equinunk,Wayne County,41.809701,-75.201116,300270.2953
65463,18419,PA,Factoryville,Wyoming County,41.585933,-75.792369,240999.7928
65465,18421,PA,Forest City,Susquehanna County,41.66421,-75.492886,170873.6402
65466,18424,PA,Gouldsboro,Wayne County,41.230478,-75.524965,228839.0419
65467,18425,PA,Greeley,Pike County,41.438445,-75.043141,269990.2197
65468,18426,PA,Greentown,Pike County,41.325507,-75.239061,260385.7538
65470,18428,PA,Hawley,Pike County,41.404304,-75.118065,289254.4624
65472,18431,PA,Honesdale,Wayne County,41.61651,-75.257698,261327.2898
65473,18433,PA,Jermyn,Lackawanna County,41.573307,-75.58133,196264.9009
65474,18434,PA,Jessup,Lackawanna County,41.453952,-75.542985,179527.3842
65475,18435,PA,Lackawaxen,Pike County,41.455609,-74.983238,313147.5292
65476,18436,PA,Lake Ariel,Wayne County,41.442799,-75.39345,278168.9387
65477,18437,PA,Lake Como,Wayne County,41.871969,-75.316504,237003.942
65478,18438,PA,Lakeville,Wayne County,41.439159,-75.256488,420685.643
65479,18439,PA,Lakewood,Wayne County,41.825503,-75.348966,304422.516
65482,18443,PA,Milanville,Wayne County,41.662927,-75.102094,307529.906
65483,18444,PA,Moscow,Lackawanna County,41.329074,-75.55277,271930.0385
65484,18445,PA,Newfoundland,Pike County,41.297908,-75.359362,267290.043
65485,18446,PA,Nicholson,Wyoming County,41.656175,-75.759143,204795.8225
65486,18447,PA,Olyphant,Lackawanna County,41.513448,-75.607166,203833.0943
65489,18451,PA,Paupack,Pike County,41.396998,-75.217955,386660.2338
65490,18452,PA,Peckville,Lackawanna County,41.483628,-75.590282,209888.6016
65491,18453,PA,Pleasant Mount,Wayne County,41.758495,-75.370789,297688.0333
65494,18456,PA,Prompton,Wayne County,41.612796,-75.340433,250885.7832
65496,18458,PA,Shohola,Pike County,41.395754,-74.919254,282763.7983
65499,18461,PA,Starlight,Wayne County,41.929003,-75.327674,205495.2414
65500,18462,PA,Starrucca,Wayne County,41.914344,-75.409089,253551.8289
65502,18464,PA,Tafton,Pike County,41.403012,-75.17695,311107.8172
65503,18465,PA,Thompson,Susquehanna County,41.831299,-75.516849,217017.2291
65504,18466,PA,Tobyhanna,Monroe County,41.196442,-75.394233,228216.2479
65505,18469,PA,Tyler Hill,Wayne County,41.703684,-75.130492,314707.8876
65506,18470,PA,Union Dale,Susquehanna County,41.724706,-75.535516,269664.421
65507,18471,PA,Waverly,Lackawanna County,41.529093,-75.69118,408468.482
65508,18472,PA,Waymart,Wayne County,41.58341,-75.396687,265536.6816
65513,18504,PA,Scranton,Lackawanna County,41.425521,-75.699867,154391.9006
65514,18505,PA,Scranton,Lackawanna County,41.386202,-75.651527,150693.8594
65515,18507,PA,Moosic,Lackawanna County,41.359038,-75.681823,211433.1359
65516,18508,PA,Scranton,Lackawanna County,41.454947,-75.657937,125211.5779
65517,18509,PA,Scranton,Lackawanna County,41.430836,-75.642907,194394.1161
65518,18510,PA,Scranton,Lackawanna County,41.407379,-75.636613,172224.6632
65519,18512,PA,Scranton,Lackawanna County,41.426229,-75.601387,193581.6558
65522,18517,PA,Taylor,Lackawanna County,41.394641,-75.713636,183829.2516
65523,18518,PA,Old Forge,Lackawanna County,41.375058,-75.739557,193824.4846
65524,18519,PA,Dickson City,Lackawanna County,41.461939,-75.630719,172975.6321
65530,18603,PA,Berwick,Columbia County,41.082035,-76.258139,178801.3465
65531,18610,PA,Blakeslee,Monroe County,41.069339,-75.549469,278550.8741
65533,18612,PA,Dallas,Luzerne County,41.346088,-75.98638,268461.1303
65534,18614,PA,Dushore,Sullivan County,41.524947,-76.496996,211607.8588
65535,18615,PA,Falls,Wyoming County,41.461702,-75.857203,210715.1211
65536,18616,PA,Forksville,Sullivan County,41.50483,-76.636058,213881.6922
65537,18617,PA,Glen Lyon,Luzerne County,41.17054,-76.077533,99002.15838
65538,18618,PA,Harveys Lake,Luzerne County,41.365177,-76.041404,228873.9365
65539,18619,PA,Hillsgrove,Sullivan County,41.461696,-76.717816,169265.4326
65540,18621,PA,Hunlock Creek,Luzerne County,41.248601,-76.098546,199955.7054
65542,18623,PA,Laceyville,Wyoming County,41.664801,-76.151984,190415.3653
65543,18624,PA,Lake Harmony,Carbon County,41.060686,-75.647064,390608.2919
65545,18626,PA,Muncy Valley,Sullivan County,41.398286,-76.523876,221019.4339
65547,18628,PA,Lopez,Sullivan County,41.430143,-76.313808,99753.92062
65548,18629,PA,Mehoopany,Wyoming County,41.517604,-76.141339,190579.2084
65549,18630,PA,Meshoppen,Susquehanna County,41.662144,-76.023636,209396.4124
65551,18632,PA,Mildred,Sullivan County,41.45936,-76.377495,95990.63551
65552,18634,PA,Nanticoke,Luzerne County,41.185512,-76.022619,125501.3257
65553,18635,PA,Nescopeck,Columbia County,41.02924,-76.201347,219799.5087
65554,18636,PA,Sweet Valley,Luzerne County,41.39141,-76.113651,175752.2279
65555,18640,PA,Pittston,Luzerne County,41.29823,-75.738725,161861.2321
65556,18641,PA,Pittston,Luzerne County,41.340533,-75.725729,156944.3297
65557,18642,PA,Duryea,Luzerne County,41.356348,-75.773181,163098.0582
65558,18643,PA,Exeter,Luzerne County,41.370822,-75.840422,186789.1461
65559,18644,PA,Wyoming,Luzerne County,41.32793,-75.882372,197529.6906
65560,18651,PA,Plymouth,Luzerne County,41.25404,-75.959845,113842.7891
65561,18653,PA,Clarks Summit,Lackawanna County,41.393316,-75.82313,198929.4247
65563,18655,PA,Shickshinny,Luzerne County,41.187724,-76.203214,203864.6214
65564,18656,PA,Sweet Valley,Luzerne County,41.332524,-76.185452,235248.4014
65565,18657,PA,Tunkhannock,Wyoming County,41.52251,-75.959485,219590.0201
65566,18660,PA,Wapwallopen,Luzerne County,41.097733,-76.062014,218734.1853
65567,18661,PA,White Haven,Luzerne County,41.076379,-75.740724,196213.6149
65569,18701,PA,Wilkes-Barre,Luzerne County,41.243648,-75.885029,122141.3408
65570,18702,PA,Wilkes-Barre,Luzerne County,41.230476,-75.757441,135303.0799
65572,18704,PA,Kingston,Luzerne County,41.262553,-75.914636,172074.4054
65573,18705,PA,Wilkes-Barre,Luzerne County,41.271834,-75.842735,148315.6698
65574,18706,PA,Wilkes-Barre,Luzerne County,41.203289,-75.914803,140579.3831
65575,18707,PA,Mountain Top,Luzerne County,41.13575,-75.933499,282023.0168
65576,18708,PA,Shavertown,Luzerne County,41.295848,-75.963463,255088.8093
65577,18709,PA,Luzerne,Luzerne County,41.285469,-75.896388,136790.381
65587,18801,PA,Montrose,Susquehanna County,41.826389,-75.939711,212756.1532
65588,18810,PA,Athens,Bradford County,41.933295,-76.50713,173964.1403
65589,18812,PA,Brackney,Susquehanna County,41.973202,-75.964751,264992.5293
65598,18822,PA,Hallstead,Susquehanna County,41.970399,-75.794149,169430.2032
65605,18829,PA,Le Raysville,Bradford County,41.837644,-76.173693,206052.8704
65607,18831,PA,Milan,Bradford County,41.894223,-76.598118,216971.2887
65608,18832,PA,Monroeton,Bradford County,41.678278,-76.568742,162200.2646
65609,18833,PA,Monroeton,Bradford County,41.597169,-76.483621,188404.9899
65610,18834,PA,New Milford,Susquehanna County,41.830967,-75.720934,196898.295
65611,18837,PA,Rome,Bradford County,41.915054,-76.302838,192051.0039
65612,18840,PA,Sayre,Bradford County,41.971552,-76.534965,175912.9201
65616,18845,PA,Stevensville,Bradford County,41.787369,-76.182163,202187.7949
65617,18846,PA,Sugar Run,Bradford County,41.621411,-76.229986,230763.9894
65618,18847,PA,Susquehanna,Susquehanna County,41.92882,-75.579031,140441.5722
65619,18848,PA,Towanda,Bradford County,41.751057,-76.454741,183269.2731
65620,18850,PA,Ulster,Bradford County,41.854257,-76.462384,191909.4342
65621,18851,PA,Warren Center,Bradford County,41.933902,-76.176463,215785.3256
65622,18853,PA,Wyalusing,Bradford County,41.721414,-76.276925,217214.5483
65623,18854,PA,Wysox,Bradford County,41.790684,-76.355747,179861.2906
65624,18901,PA,Doylestown,Bucks County,40.306267,-75.147144,620548.3009
399553,18902,PA,Doylestown,Bucks County,40.352134,-75.09568,704168.7541
65628,18913,PA,Carversville,Bucks County,40.37939,-75.06001,955929.8565
65629,18914,PA,Chalfont,Bucks County,40.288978,-75.209591,550846.9061
65630,18915,PA,Colmar,Montgomery County,40.272101,-75.25683,508556.8363
65632,18917,PA,Dublin,Bucks County,40.37692,-75.205948,446782.4484
65634,18920,PA,Upper Black Eddy,Bucks County,40.497718,-75.084034,653586.1987
65637,18923,PA,Fountainville,Bucks County,40.359341,-75.173921,589849.5553
65639,18925,PA,Furlong,Bucks County,40.288811,-75.058039,660082.8262
65643,18929,PA,Jamison,Bucks County,40.255513,-75.080152,662981.1846
65644,18930,PA,Kintnersville,Bucks County,40.521074,-75.218673,504448.1838
65646,18932,PA,Line Lexington,Bucks County,40.291585,-75.250486,515729.817
65650,18936,PA,,Montgomery County,40.22405,-75.230959,333975.3726
65651,18938,PA,New Hope,Bucks County,40.351048,-74.998049,841943.5243
65652,18940,PA,Newtown,Bucks County,40.261315,-74.937775,679258.9691
65653,18942,PA,Ottsville,Bucks County,40.471159,-75.160467,526290.4229
65655,18944,PA,Perkasie,Bucks County,40.389293,-75.234442,469010.5265
65657,18947,PA,Pipersville,Bucks County,40.422899,-75.117839,615072.9615
65660,18951,PA,Quakertown,Bucks County,40.452964,-75.348855,383222.4634
65662,18954,PA,Richboro,Bucks County,40.225413,-74.992957,647385.0354
65663,18955,PA,Quakertown,Bucks County,40.47664,-75.313694,329299.896
65667,18960,PA,Sellersville,Bucks County,40.366237,-75.325845,408172.9771
65670,18964,PA,Souderton,Montgomery County,40.30347,-75.337889,412312.9992
65671,18966,PA,Churchville,Bucks County,40.188468,-75.009898,518125.9687
65673,18969,PA,Telford,Montgomery County,40.326304,-75.368422,395082.1081
65676,18972,PA,Upper Black Eddy,Bucks County,40.52732,-75.124666,474556.2102
65677,18974,PA,Warminster,Bucks County,40.217062,-75.072803,454209.7062
65678,18976,PA,Warrington,Bucks County,40.248821,-75.143522,562108.4804
65679,18977,PA,Washington Crossing,Bucks County,40.286862,-74.882113,763335.1384
65684,19001,PA,Abington,Montgomery County,40.125912,-75.125442,381095.3667
65685,19002,PA,Ambler,Montgomery County,40.187195,-75.206891,615683.1459
65686,19003,PA,Ardmore,Delaware County,40.001553,-75.298929,471967.6905
65687,19004,PA,Bala-Cynwyd,Montgomery County,40.009753,-75.231508,708038.4823
65688,19006,PA,Bryn Athyn,Montgomery County,40.150436,-75.033899,591737.4866
65689,19007,PA,Bristol,Bucks County,40.113179,-74.85765,293509.6317
65690,19008,PA,Broomall,Delaware County,39.972605,-75.360258,512179.1655
65691,19009,PA,Bryn Athyn,Montgomery County,40.137805,-75.064242,628491.5377
65692,19010,PA,Bryn Mawr,Montgomery County,40.023624,-75.329727,885636.03
65693,19012,PA,Cheltenham,Montgomery County,40.059767,-75.10588,361916.054
65694,19013,PA,Chester,Delaware County,39.848281,-75.377981,88648.41188
65695,19014,PA,Aston,Delaware County,39.864907,-75.432958,340441.8871
65696,19015,PA,Brookhaven,Delaware County,39.868633,-75.392945,253582.7514
65699,19018,PA,Clifton Heights,Delaware County,39.923075,-75.298595,241325.166
65701,19020,PA,Bensalem,Bucks County,40.100591,-74.938934,390151.9509
65702,19021,PA,Croydon,Bucks County,40.089651,-74.892183,303595.4483
65703,19022,PA,Crum Lynne,Delaware County,39.86144,-75.337022,177857.1397
65704,19023,PA,Collingdale,Delaware County,39.91714,-75.267387,151756.1352
65705,19025,PA,Dresher,Montgomery County,40.146444,-75.161987,635016.8116
65706,19026,PA,Drexel Hill,Delaware County,39.950318,-75.304042,285166.9172
65707,19027,PA,Elkins Park,Montgomery County,40.073118,-75.124431,399205.7595
65709,19029,PA,Essington,Delaware County,39.868372,-75.292374,227346.2398
65710,19030,PA,Fairless Hills,Bucks County,40.180468,-74.837263,377460.795
65711,19031,PA,Flourtown,Montgomery County,40.109155,-75.217005,550470.0661
65712,19032,PA,Folcroft,Delaware County,39.891296,-75.278777,200410.6207
65713,19033,PA,Folsom,Delaware County,39.890882,-75.328434,305185.6329
65714,19034,PA,Fort Washington,Montgomery County,40.134266,-75.204847,694684.3398
65715,19035,PA,Gladwyne,Montgomery County,40.051349,-75.277642,1391670.786
65716,19036,PA,Glenolden,Delaware County,39.903578,-75.293355,225362.0182
65718,19038,PA,Glenside,Montgomery County,40.100418,-75.171761,430730.8381
65720,19040,PA,Hatboro,Montgomery County,40.176879,-75.105595,412238.9208
65721,19041,PA,Haverford,Delaware County,40.007406,-75.315837,1101735.353
65722,19043,PA,Holmes,Delaware County,39.900283,-75.30885,288247.0242
65723,19044,PA,Horsham,Montgomery County,40.186067,-75.152867,411262.6737
65724,19046,PA,Jenkintown,Montgomery County,40.101404,-75.105519,501225.4768
65725,19047,PA,Langhorne,Bucks County,40.180089,-74.911873,509446.7639
65728,19050,PA,Lansdowne,Delaware County,39.937537,-75.263665,233564.5357
65730,19053,PA,Feasterville Trevose,Bucks County,40.153918,-74.974991,433551.1263
65731,19054,PA,Levittown,Bucks County,40.173024,-74.818822,357554.4311
65732,19055,PA,Levittown,Bucks County,40.150307,-74.839218,330321.4875
65733,19056,PA,Levittown,Bucks County,40.149339,-74.885815,396328.5777
65734,19057,PA,Levittown,Bucks County,40.140815,-74.85404,338826.9889
417454,19060,PA,Garnet Valley,Delaware County,39.849996,-75.49369,637443.5325
65737,19061,PA,Marcus Hook,Delaware County,39.82883,-75.435069,239537.5032
65738,19063,PA,Media,Delaware County,39.92046,-75.416182,582470.6416
65739,19064,PA,Springfield,Delaware County,39.933156,-75.340813,445423.4766
65741,19066,PA,Merion Station,Montgomery County,40.002583,-75.249064,973141.7915
65742,19067,PA,Morrisville,Bucks County,40.206218,-74.81844,550919.4526
65743,19070,PA,Morton,Delaware County,39.906248,-75.324733,340357.5401
65744,19072,PA,Narberth,Montgomery County,40.023891,-75.257741,828878.4721
65745,19073,PA,Newtown Square,Delaware County,39.983259,-75.429241,680215.2453
65746,19074,PA,Norwood,Delaware County,39.88599,-75.295756,263736.7335
65747,19075,PA,Oreland,Montgomery County,40.11388,-75.185031,453953.2575
65748,19076,PA,Prospect Park,Delaware County,39.886097,-75.30737,268736.0926
65749,19078,PA,Ridley Park,Delaware County,39.874378,-75.322125,283646.9195
65750,19079,PA,Sharon Hill,Delaware County,39.898781,-75.26707,181434.59
65752,19081,PA,Swarthmore,Delaware County,39.898048,-75.347159,456082.3367
65753,19082,PA,Upper Darby,Delaware County,39.960411,-75.270393,181407.6389
65754,19083,PA,Havertown,Delaware County,39.977025,-75.312066,475105.2686
65755,19085,PA,Villanova,Delaware County,40.036973,-75.349913,1313607.969
65756,19086,PA,Wallingford,Delaware County,39.890631,-75.370032,509259.4581
65757,19087,PA,Wayne,Chester County,40.061872,-75.402461,782488.0639
65760,19090,PA,Willow Grove,Montgomery County,40.157452,-75.124753,377586.1578
65764,19094,PA,Woodlyn,Delaware County,39.874881,-75.346642,267516.3118
65765,19095,PA,Wyncote,Montgomery County,40.086002,-75.151408,418646.149
65766,19096,PA,Wynnewood,Montgomery County,39.997882,-75.274178,785154.0717
65770,19102,PA,Philadelphia,Philadelphia County,39.952783,-75.165586,470177.1184
65771,19103,PA,Philadelphia,Philadelphia County,39.952896,-75.174298,728913.0482
65772,19104,PA,Philadelphia,Philadelphia County,39.95852,-75.198857,208273.8997
65774,19106,PA,Philadelphia,Philadelphia County,39.948629,-75.142789,625988.6398
65775,19107,PA,Philadelphia,Philadelphia County,39.951735,-75.158654,391662.4234
65779,19111,PA,Philadelphia,Philadelphia County,40.060612,-75.080176,280217.7439
65782,19114,PA,Philadelphia,Philadelphia County,40.069399,-75.000162,306165.2261
65783,19115,PA,Philadelphia,Philadelphia County,40.090698,-75.042868,376478.5409
65784,19116,PA,Philadelphia,Philadelphia County,40.115569,-75.013276,367333.4403
65785,19118,PA,Philadelphia,Philadelphia County,40.073872,-75.211217,767466.1592
65786,19119,PA,Philadelphia,Philadelphia County,40.053348,-75.191112,348672.0218
65787,19120,PA,Philadelphia,Philadelphia County,40.034147,-75.119198,157000.2998
65788,19121,PA,Philadelphia,Philadelphia County,39.98198,-75.17912,184905.8494
65789,19122,PA,Philadelphia,Philadelphia County,39.977746,-75.145899,289075.6666
65790,19123,PA,Philadelphia,Philadelphia County,39.964489,-75.145802,512749.1402
65791,19124,PA,Philadelphia,Philadelphia County,40.017119,-75.092814,155659.5161
65792,19125,PA,Philadelphia,Philadelphia County,39.976249,-75.125105,343697.3276
65793,19126,PA,Philadelphia,Philadelphia County,40.05539,-75.13756,217908.1174
65794,19127,PA,Philadelphia,Philadelphia County,40.028146,-75.227549,326351.2953
65795,19128,PA,Philadelphia,Philadelphia County,40.048483,-75.227934,344059.8125
65796,19129,PA,Philadelphia,Philadelphia County,40.013014,-75.185402,312879.8526
65797,19130,PA,Philadelphia,Philadelphia County,39.967935,-75.176073,470749.1436
65798,19131,PA,Philadelphia,Philadelphia County,39.990184,-75.217795,146600.6948
65799,19132,PA,Philadelphia,Philadelphia County,39.996262,-75.170855,68969.36252
65800,19133,PA,Philadelphia,Philadelphia County,39.993092,-75.141671,66408.23426
65801,19134,PA,Philadelphia,Philadelphia County,39.989604,-75.109091,101393.46
65802,19135,PA,Philadelphia,Philadelphia County,40.02211,-75.048534,194547.771
65803,19136,PA,Philadelphia,Philadelphia County,40.039406,-75.018555,230308.5468
65804,19137,PA,Philadelphia,Philadelphia County,39.993096,-75.071978,211577.4025
65805,19138,PA,Philadelphia,Philadelphia County,40.056002,-75.159048,164829.8891
65806,19139,PA,Philadelphia,Philadelphia County,39.961352,-75.229334,116117.128
65807,19140,PA,Philadelphia,Philadelphia County,40.012177,-75.145495,80556.65308
65808,19141,PA,Philadelphia,Philadelphia County,40.037574,-75.145697,147233.1862
65809,19142,PA,Philadelphia,Philadelphia County,39.921752,-75.233279,114355.8693
65810,19143,PA,Philadelphia,Philadelphia County,39.942579,-75.225905,126974.0695
65811,19144,PA,Philadelphia,Philadelphia County,40.033858,-75.174075,182310.8073
65812,19145,PA,Philadelphia,Philadelphia County,39.909857,-75.198265,247700.4607
65813,19146,PA,Philadelphia,Philadelphia County,39.939496,-75.184146,373855.0248
65814,19147,PA,Philadelphia,Philadelphia County,39.935327,-75.152489,465078.6532
65815,19148,PA,Philadelphia,Philadelphia County,39.911612,-75.151475,251622.0469
65816,19149,PA,Philadelphia,Philadelphia County,40.037722,-75.065768,220578.4016
65817,19150,PA,Philadelphia,Philadelphia County,40.072495,-75.171824,233354.4646
65818,19151,PA,Philadelphia,Philadelphia County,39.97957,-75.257036,189033.6894
65819,19152,PA,Philadelphia,Philadelphia County,40.060946,-75.046985,311495.206
65820,19153,PA,Philadelphia,Philadelphia County,39.893446,-75.229648,206826.3871
